DEBUG: General     , 1634577473054> LoggerManager.init                  > Initializing...
WARN : General     , 1634583541188> VehicleType.initNormal> vehicle type "Base.TrailerAdvert" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.TrailerCover" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541189> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.85vicsheriff" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.SUVSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.Trailerfuelsmall" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541190> VehicleType.initNormal> vehicle type "Base.StepVanSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.chevystepvanswat" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsPolice" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.ModernCar_Martin" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.Trailer" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.85vicUCS" isn't in VehicleZoneDistribution
WARN : General     , 1634583541191> VehicleType.initNormal> vehicle type "Base.f700tractor" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.CarLightsPolice" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541192> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.StepVanSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.87capricePD" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541193> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.SportsCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.ModernCar_ez" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.SUVSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541194> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.StepVanSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.Trailermovingmedium" isn't in VehicleZoneDistribution
WARN : General     , 1634583541195> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.PickUpVanLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.SUVSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1634583541196> VehicleType.initNormal> vehicle type "Base.92crownvicPD" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.Trailermovingbig" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.Trailerfuelmedium" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541197> VehicleType.initNormal> vehicle type "Base.91blazerpd" isn't in VehicleZoneDistribution
WARN : General     , 1634583541198> VehicleType.initNormal> vehicle type "Base.SUVSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1634583541198> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541198> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1634583541198> VehicleType.initNormal> vehicle type "Base.StepVanSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1634583541198> VehicleType.initNormal> vehicle type "Base.Trailersemi" isn't in VehicleZoneDistribution
LOG  : General     , 1634583541425> MOTent.lua: replacing isoObject at 12911,13730,0
LOG  : General     , 1634583541427> MOTent.lua: loaded isoObject at 12911,13730,0
LOG  : General     , 1634583541429> MOTent.lua: replacing isoObject at 12913,13730,0
LOG  : General     , 1634583541431> MOTent.lua: loaded isoObject at 12913,13730,0
LOG  : General     , 1634583542761> Calculate weather front strength = 0.0
LOG  : General     , 1634583542762> Reseeding weather period, new seed: 562218
LOG  : General     , 1634583542762> Init ISContextManager
LOG  : General     , 1634583542829> Adding MRE Box to NecroForge
LOG  : General     , 1634583542830> ***** Ammo & Magazine icon MOD *****
LOG  : General     , 1634583542830> It was added to the game system!
LOG  : General     , 1634583542832> Adding FMJ items to NecroForge
LOG  : General     , 1634583542838> update custom sprites in game start init
LOG  : General     , 1634583542839> adding gasoline
LOG  : General     , 1634583542841> 50
LOG  : General     , 1634583542841> 707
LOG  : General     , 1634583542842> 233
LOG  : General     , 1634583542842> 10
LOG  : General     , 1634583543040> FirstNAME:RileyRhea
LOG  : General     , 1634583543046> LuaEventManager: adding unknown event "OnWorldSound"
LOG  : General     , 1634583543054> [ Antibodies ]========================>
LOG  : General     , 1634583543054>     IsInfected: false (0.0000)
LOG  : General     , 1634583543054>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583543054>     MoodleEffect: 0.0000
LOG  : General     , 1634583543055>     DamageEffect: 0.0000
LOG  : General     , 1634583543055>     TraitEffect: 0
LOG  : General     , 1634583543055> <========================[ Antibodies ]
LOG  : General     , 1634583543056> 
LOG  : General     , 1634583543059> [CHEAT MENU] User RileyRhea is authorized! This message will appear the next time the client connects.
LOG  : General     , 1634583565392> layout: register window radiotelevisionIso
LOG  : General     , 1634583565393> layout: looking for radiotelevisionIso at 1920x1080
LOG  : General     , 1634583565393> layout: looking at resolution 1920x1080
LOG  : General     , 1634583565393> layout: looking at 10 possible windows
LOG  : General     , 1634583565393> layout: looking at window charinfowindow
LOG  : General     , 1634583565393> layout: looking at window inventory0
LOG  : General     , 1634583565393> layout: looking at window loot0
LOG  : General     , 1634583565393> layout: looking at window crafting0
LOG  : General     , 1634583565393> layout: looking at window mechanics0
LOG  : General     , 1634583565393> layout: looking at window survivalguide
LOG  : General     , 1634583565393> layout: looking at window radiotelevisionIso
LOG  : General     , 1634583565394> layout: restoring name=radiotelevisionIso x=90 y=388 visible=false pin=true 
LOG  : General     , 1634583565394> layout: final geom x,y,width,height=90,388,300,500
LOG  : General     , 1634583568191> [ Antibodies ]========================>
LOG  : General     , 1634583568191>     IsInfected: false (0.0000)
LOG  : General     , 1634583568191>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583568191>     MoodleEffect: 0.0000
LOG  : General     , 1634583568191>     DamageEffect: 0.0000
LOG  : General     , 1634583568191>     TraitEffect: 0
LOG  : General     , 1634583568192> <========================[ Antibodies ]
LOG  : General     , 1634583568192> 
LOG  : General     , 1634583585837> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: getEvolvedRecipe
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 226
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634583585837> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor321.invoke.
ERROR: General     , 1634583585837> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor321.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.inventory.RecipeManager.getEvolvedRecipe(RecipeManager.java:1475)
	... 21 more
WARN : General     , 1634583591943> GameSounds.getOrCreateSound> no GameSound called "BreakingWeapon", adding a new one
LOG  : General     , 1634583593256> [ Antibodies ]========================>
LOG  : General     , 1634583593256>     IsInfected: false (0.0000)
LOG  : General     , 1634583593257>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583593257>     MoodleEffect: 0.0000
LOG  : General     , 1634583593257>     DamageEffect: 0.0000
LOG  : General     , 1634583593257>     TraitEffect: 0
LOG  : General     , 1634583593257> <========================[ Antibodies ]
LOG  : General     , 1634583593258> 
ERROR: General     , 1634583596101> LuaManager.getFunctionObject> no such function "Give5MWXP"
WARN : Recipe      , 1634583596101> RecipeManager.GivePlayerExperience> ERROR: Lua method "Give5MWXP" not found (in RecipeManager.GivePlayerExperience())
LOG  : General     , 1634583599586> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: getEvolvedRecipe
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 226
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634583599587> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor321.invoke.
ERROR: General     , 1634583599587> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor321.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.inventory.RecipeManager.getEvolvedRecipe(RecipeManager.java:1475)
	... 21 more
LOG  : General     , 1634583606520> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: getEvolvedRecipe
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 226
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634583606520> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor321.invoke.
ERROR: General     , 1634583606520> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor321.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.inventory.RecipeManager.getEvolvedRecipe(RecipeManager.java:1475)
	... 21 more
LOG  : General     , 1634583618301> [ Antibodies ]========================>
LOG  : General     , 1634583618301>     IsInfected: false (0.0000)
LOG  : General     , 1634583618301>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583618302>     MoodleEffect: 0.0000
LOG  : General     , 1634583618302>     DamageEffect: 0.0000
LOG  : General     , 1634583618302>     TraitEffect: 0
LOG  : General     , 1634583618302> <========================[ Antibodies ]
LOG  : General     , 1634583618302> 
LOG  : General     , 1634583643370> [ Antibodies ]========================>
LOG  : General     , 1634583643370>     IsInfected: false (0.0000)
LOG  : General     , 1634583643371>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583643371>     MoodleEffect: 0.0000
LOG  : General     , 1634583643371>     DamageEffect: 0.0000
LOG  : General     , 1634583643371>     TraitEffect: 0
LOG  : General     , 1634583643371> <========================[ Antibodies ]
LOG  : General     , 1634583643372> 
LOG  : General     , 1634583666231> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: getEvolvedRecipe
function: createMenu -- file: ISInventoryPaneContextMenu.lua line # 226
function: onRightMouseUp -- file: ISInventoryPane.lua line # 1413

ERROR: General     , 1634583666232> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor321.invoke.
ERROR: General     , 1634583666232> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor321.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallBoolean(KahluaThread.java:1924)
	at se.krka.kahlua.integration.LuaCaller.protectedCallBoolean(LuaCaller.java:104)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1458)
	at zombie.ui.UIElement.onRightMouseUp(UIElement.java:1416)
	at zombie.ui.UIManager.update(UIManager.java:902)
	at zombie.GameWindow.logic(GameWindow.java:249)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke "String.contains(java.lang.CharSequence)" because "this.resultItem" is null
	at zombie.scripting.objects.EvolvedRecipe.getResultItem(EvolvedRecipe.java:486)
	at zombie.inventory.RecipeManager.getEvolvedRecipe(RecipeManager.java:1475)
	... 21 more
LOG  : General     , 1634583668411> [ Antibodies ]========================>
LOG  : General     , 1634583668412>     IsInfected: false (0.0000)
LOG  : General     , 1634583668412>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583668412>     MoodleEffect: 0.0000
LOG  : General     , 1634583668412>     DamageEffect: 0.0000
LOG  : General     , 1634583668412>     TraitEffect: 0
LOG  : General     , 1634583668413> <========================[ Antibodies ]
LOG  : General     , 1634583668413> 
LOG  : General     , 1634583693571> [ Antibodies ]========================>
LOG  : General     , 1634583693571>     IsInfected: false (0.0000)
LOG  : General     , 1634583693571>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634583693571>     MoodleEffect: 0.0000
LOG  : General     , 1634583693571>     DamageEffect: 0.0000
LOG  : General     , 1634583693572>     TraitEffect: 0
LOG  : General     , 1634583693572> <========================[ Antibodies ]
LOG  : General     , 1634583693572> 
LOG  : General     , 1634583700008> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1634583700009> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1634583700009> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1634583700010> EXITDEBUG: ToggleEscapeMenu 5
LOG  : General     , 1634583700010> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1634583700010> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1634583700010> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1634583700010> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1634586322120> EXITDEBUG: onMenuItemMouseDownMainMenu 1 (item=RETURN)
LOG  : General     , 1634586322123> EXITDEBUG: onMenuItemMouseDownMainMenu 5
LOG  : General     , 1634586322123> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1634586322124> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1634586322124> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1634586322125> EXITDEBUG: ToggleEscapeMenu 6
LOG  : General     , 1634586322125> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1634586322126> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1634586322126> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1634586322126> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1634586341391> [ Antibodies ]========================>
LOG  : General     , 1634586341391>     IsInfected: false (0.0000)
LOG  : General     , 1634586341392>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586341392>     MoodleEffect: 0.0000
LOG  : General     , 1634586341392>     DamageEffect: 0.0000
LOG  : General     , 1634586341393>     TraitEffect: 0
LOG  : General     , 1634586341393> <========================[ Antibodies ]
LOG  : General     , 1634586341393> 
LOG  : General     , 1634586366899> [ Antibodies ]========================>
LOG  : General     , 1634586366900>     IsInfected: false (0.0000)
LOG  : General     , 1634586366900>     Virus/Antibodies: 0.0000 (0.0000) / 0.0000 (0.0000)
LOG  : General     , 1634586366900>     MoodleEffect: 0.0000
LOG  : General     , 1634586366900>     DamageEffect: 0.0000
LOG  : General     , 1634586366900>     TraitEffect: 0
LOG  : General     , 1634586366901> <========================[ Antibodies ]
LOG  : General     , 1634586366901> 
LOG  : General     , 1634586375735> ERROR: added floor at 12761,13888,0 because there wasn't one
LOG  : General     , 1634586375736> ERROR: added floor at 12762,13888,0 because there wasn't one
LOG  : General     , 1634586375736> ERROR: added floor at 12763,13888,0 because there wasn't one
LOG  : General     , 1634586375736> ERROR: added floor at 12761,13889,0 because there wasn't one
LOG  : General     , 1634586375737> ERROR: added floor at 12762,13889,0 because there wasn't one
LOG  : General     , 1634586375737> ERROR: added floor at 12763,13889,0 because there wasn't one
